creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,satisfaction_score,card_type,point_earned,payment_proxy,age_group,tenure_group,balance_group,average_revenue_group,annual_value_proxy,monthly_value_proxy,monthly_spend_category,customer_lifetime_value,customer_value_segment,active_status,credit_card_status,product_segment,actual_churn,churn_probability,predicted_churn
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,1,DIAMOND,425,DIAMOND,31-40,0-2 years,High,Very High,3319.94,276.66,High,3319.94,Bronze,Inactive,Has Credit Card,1 product(s),0,0.5554712047062788,1
613,France,Male,20,3,0.0,2,1,1,149613.77,1,GOLD,817,GOLD,18-30,3-5 years,Low,Very High,1396.57,116.38,Medium,4189.71,Bronze,Active,Has Credit Card,2 product(s),0,0.05112210202320225,0
566,France,Male,36,1,142120.91,1,1,0,79616.37,5,GOLD,542,GOLD,31-40,0-2 years,Very High,Medium,3631.5,302.62,Very High,3631.5,Bronze,Inactive,Has Credit Card,1 product(s),0,0.3212180584136183,0
850,Germany,Male,22,7,91560.58,2,0,0,10541.38,1,GOLD,713,GOLD,18-30,6-8 years,Medium,Low,2480.42,206.7,Medium,17362.94,Gold,Inactive,No Credit Card,2 product(s),0,0.15118983384349555,0
764,Spain,Male,38,4,113607.47,1,1,0,91094.46,1,GOLD,771,GOLD,31-40,3-5 years,High,Medium,3233.12,269.43,High,12932.48,Gold,Inactive,Has Credit Card,1 product(s),0,0.42109525549727544,0
615,Spain,Male,41,1,126773.43,1,1,1,55551.26,2,SILVER,774,SILVER,41-50,0-2 years,High,Medium,3320.22,276.68,High,3320.22,Bronze,Active,Has Credit Card,1 product(s),0,0.35138477939959323,0
746,France,Female,24,4,0.0,1,0,1,94105.0,5,PLATINUM,334,PLATINUM,18-30,3-5 years,Medium,Medium,757.53,63.13,Low,3030.12,Bronze,Active,No Credit Card,1 product(s),0,0.28333827977314086,0
691,France,Female,34,7,0.0,2,0,1,161559.12,5,PLATINUM,591,PLATINUM,31-40,6-8 years,Medium,Very High,1343.3,111.94,Medium,9403.1,Gold,Active,No Credit Card,2 product(s),0,0.08775377194492842,0
691,Spain,Male,21,3,103000.94,1,1,1,104648.58,3,SILVER,346,SILVER,18-30,3-5 years,High,High,2876.26,239.69,High,8628.78,Silver,Active,Has Credit Card,1 product(s),0,0.22622741113048445,0
663,France,Male,33,5,157274.36,2,1,1,28531.81,2,GOLD,368,GOLD,31-40,3-5 years,Very High,Low,3712.15,309.35,Very High,18560.75,Gold,Active,Has Credit Card,2 product(s),0,0.20870612908460331,0
609,France,Male,26,7,0.0,2,1,0,98463.99,3,SILVER,817,SILVER,18-30,6-8 years,Low,Medium,1140.82,95.07,Low,7985.74,Silver,Inactive,Has Credit Card,2 product(s),0,0.06518751864702198,0
738,Germany,Female,57,9,148384.64,1,0,0,155047.11,5,DIAMOND,285,DIAMOND,51-60,9-10 years,Very High,Very High,4005.43,333.79,Very High,36048.87,Platinum,Inactive,No Credit Card,1 product(s),1,0.9370949403864214,1
644,Spain,Male,28,0,0.0,2,1,0,119419.37,5,GOLD,266,GOLD,18-30,0-2 years,Low,High,970.1,80.84,Low,970.1,Bronze,Inactive,Has Credit Card,2 product(s),0,0.09770723634322405,0
571,France,Male,34,1,99325.04,2,0,1,186052.15,3,DIAMOND,922,DIAMOND,31-40,0-2 years,High,Very High,3617.76,301.48,Very High,3617.76,Bronze,Active,No Credit Card,2 product(s),0,0.2383754249152342,0
670,France,Female,35,3,103465.02,2,1,1,174627.06,3,SILVER,671,SILVER,31-40,3-5 years,High,Very High,3517.94,293.16,High,10553.82,Gold,Active,Has Credit Card,2 product(s),0,0.1959851042352376,0
595,Spain,Female,30,5,100683.54,1,1,1,178361.04,3,SILVER,376,SILVER,18-30,3-5 years,High,Very High,3213.48,267.79,High,16067.4,Gold,Active,Has Credit Card,1 product(s),0,0.2908296003174006,0
654,Germany,Male,37,2,145610.07,2,0,0,186300.59,5,SILVER,458,SILVER,31-40,0-2 years,Very High,Very High,4312.7,359.39,Very High,8625.4,Silver,Inactive,No Credit Card,2 product(s),0,0.201102083780085,0
625,Germany,Female,49,4,128504.76,1,1,0,126812.63,2,SILVER,583,SILVER,41-50,3-5 years,Very High,High,3615.66,301.3,Very High,14462.64,Gold,Inactive,Has Credit Card,1 product(s),1,0.829044673132875,1
650,Germany,Female,46,9,149003.76,2,1,0,176902.83,3,GOLD,880,GOLD,41-50,9-10 years,Very High,Very High,4544.59,378.72,Very High,40901.31,Platinum,Inactive,Has Credit Card,2 product(s),0,0.5615324006576714,1
657,France,Female,37,6,95845.6,1,1,0,122218.23,5,GOLD,517,GOLD,31-40,6-8 years,Medium,High,2906.5,242.21,High,17439.0,Gold,Inactive,Has Credit Card,1 product(s),0,0.39825111086597637,0
754,Spain,Female,19,9,0.0,1,1,0,189641.11,3,SILVER,933,SILVER,18-30,9-10 years,Low,Very High,1534.71,127.89,Medium,13812.39,Gold,Inactive,Has Credit Card,1 product(s),0,0.47655065618362535,0
577,Spain,Male,31,6,0.0,1,1,1,196395.25,4,GOLD,458,GOLD,31-40,6-8 years,Medium,Very High,1330.98,110.92,Medium,7985.88,Silver,Active,Has Credit Card,1 product(s),0,0.3956245634116808,0
477,France,Female,57,9,114023.64,2,1,1,71167.17,3,GOLD,523,GOLD,51-60,9-10 years,High,Medium,3137.81,261.48,High,28240.29,Platinum,Active,Has Credit Card,2 product(s),1,0.558937097371378,1
594,Germany,Male,41,2,122545.65,2,1,1,42050.24,2,DIAMOND,866,DIAMOND,41-50,0-2 years,High,Low,3334.16,277.85,High,6668.32,Silver,Active,Has Credit Card,2 product(s),0,0.3241426749697823,0
737,Germany,Female,45,2,99169.67,2,1,1,78650.95,5,GOLD,875,GOLD,41-50,0-2 years,High,Medium,3054.15,254.51,High,6108.3,Silver,Active,Has Credit Card,2 product(s),0,0.4945487036575465,0
736,France,Female,63,10,0.0,2,0,1,502.7,4,SILVER,663,SILVER,61+,9-10 years,Medium,Low,574.01,47.83,Low,5740.1,Silver,Active,No Credit Card,2 product(s),0,0.18479576109249474,0
438,France,Male,38,2,0.0,2,1,0,136859.55,5,SILVER,416,SILVER,31-40,0-2 years,Medium,High,1132.3,94.36,Low,2264.6,Bronze,Inactive,Has Credit Card,2 product(s),0,0.09021848314538083,0
727,Spain,Female,57,1,109679.72,1,0,1,753.37,5,SILVER,841,SILVER,51-60,0-2 years,High,Low,2737.86,228.16,Medium,2737.86,Bronze,Active,No Credit Card,1 product(s),0,0.5821916556213536,1
683,France,Male,38,7,109346.13,2,1,0,102665.92,4,DIAMOND,603,DIAMOND,31-40,6-8 years,High,High,3241.75,270.15,High,22692.25,Platinum,Inactive,Has Credit Card,2 product(s),0,0.3291023496709854,0
588,Spain,Male,32,3,109109.33,1,0,1,4993.94,3,GOLD,447,GOLD,31-40,3-5 years,High,Low,2550.66,212.55,Medium,7651.98,Silver,Active,No Credit Card,1 product(s),0,0.26471823429734004,0
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,1,PLATINUM,599,PLATINUM,18-30,3-5 years,Medium,Low,2341.42,195.12,Medium,9365.68,Gold,Active,No Credit Card,1 product(s),0,0.260073195645683,0
684,France,Male,45,6,148071.39,1,1,0,183575.01,3,DIAMOND,895,DIAMOND,41-50,6-8 years,Very High,Very High,4446.8,370.57,Very High,26680.8,Platinum,Inactive,Has Credit Card,1 product(s),0,0.7217194653314667,1
630,France,Male,33,9,0.0,2,1,0,64804.59,4,PLATINUM,864,PLATINUM,31-40,9-10 years,Low,Medium,996.02,83.0,Low,8964.18,Silver,Inactive,Has Credit Card,2 product(s),0,0.07000075232083892,0
767,Spain,Female,24,5,0.0,2,1,1,67445.85,4,GOLD,900,GOLD,18-30,3-5 years,Low,Medium,1027.23,85.6,Low,5136.15,Silver,Active,Has Credit Card,2 product(s),0,0.07599096796275191,0
688,Germany,Female,46,0,74458.25,1,0,1,6866.31,1,DIAMOND,752,DIAMOND,41-50,0-2 years,Medium,Low,2019.5,168.29,Medium,2019.5,Bronze,Active,No Credit Card,1 product(s),0,0.6537049595148872,1
616,Germany,Female,57,7,116936.81,1,1,1,104379.36,2,PLATINUM,336,PLATINUM,51-60,6-8 years,High,High,3148.63,262.39,High,22040.41,Platinum,Active,Has Credit Card,1 product(s),0,0.7583549485138602,1
738,Germany,Male,62,10,83008.31,1,1,1,42766.03,3,GOLD,995,GOLD,61+,9-10 years,Medium,Low,2491.5,207.62,Medium,24915.0,Platinum,Active,Has Credit Card,1 product(s),0,0.4841993137435607,0
594,France,Female,53,4,0.0,1,1,0,5408.74,2,PLATINUM,985,PLATINUM,51-60,3-5 years,Medium,Low,639.54,53.29,Low,2558.16,Bronze,Inactive,Has Credit Card,1 product(s),1,0.8777711042951131,1
695,Germany,Male,27,6,125552.96,1,1,0,105291.26,1,SILVER,551,SILVER,18-30,6-8 years,High,High,3433.02,286.08,High,20598.12,Platinum,Inactive,Has Credit Card,1 product(s),0,0.5066377290277763,1
560,France,Female,44,5,143244.97,1,1,0,98661.27,5,DIAMOND,768,DIAMOND,41-50,3-5 years,Very High,Medium,3862.21,321.85,Very High,19311.05,Gold,Inactive,Has Credit Card,1 product(s),0,0.6807961751046175,1
710,Spain,Female,31,5,0.0,2,1,0,9561.73,3,PLATINUM,877,PLATINUM,31-40,3-5 years,Low,Low,726.31,60.53,Low,3631.55,Bronze,Inactive,Has Credit Card,2 product(s),0,0.10324523602883115,0
763,France,Female,35,7,115651.6,2,1,1,104706.29,4,DIAMOND,231,DIAMOND,31-40,6-8 years,High,High,3192.06,266.0,High,22344.42,Platinum,Active,Has Credit Card,2 product(s),0,0.2897838455387618,0
733,Spain,Male,36,1,0.0,2,0,1,108377.82,2,SILVER,932,SILVER,31-40,0-2 years,Medium,High,1247.89,103.99,Medium,1247.89,Bronze,Active,No Credit Card,2 product(s),0,0.06118672561164824,0
680,France,Male,36,3,116275.12,1,1,1,63795.8,4,GOLD,883,GOLD,31-40,3-5 years,High,Medium,3205.98,267.17,High,9617.94,Gold,Active,Has Credit Card,1 product(s),0,0.24716618314228356,0
710,France,Male,38,2,0.0,2,1,0,96.27,3,DIAMOND,703,DIAMOND,31-40,0-2 years,Low,Low,591.98,49.33,Low,1183.96,Bronze,Inactive,Has Credit Card,2 product(s),0,0.13586556312957088,0
660,France,Female,40,8,167181.01,1,1,1,185156.94,2,DIAMOND,736,DIAMOND,31-40,6-8 years,Very High,Very High,4757.4,396.45,Very High,38059.2,Platinum,Active,Has Credit Card,1 product(s),0,0.4879911357513197,0
839,Spain,Female,33,10,75592.43,1,1,0,62674.42,3,PLATINUM,497,PLATINUM,31-40,9-10 years,Medium,Medium,2193.72,182.81,Medium,21937.2,Platinum,Inactive,Has Credit Card,1 product(s),0,0.41995068500059146,0
712,France,Male,36,2,100749.5,3,0,0,70758.37,2,PLATINUM,291,PLATINUM,31-40,0-2 years,High,Medium,2874.28,239.52,High,5748.56,Silver,Inactive,No Credit Card,3+ products,1,0.7738481575632044,1
694,Spain,Male,38,7,121527.4,1,1,0,113481.02,4,PLATINUM,582,PLATINUM,31-40,6-8 years,High,High,3408.95,284.08,High,23862.65,Platinum,Inactive,Has Credit Card,1 product(s),0,0.3698084004772444,0
514,France,Male,45,1,178827.79,1,1,0,60375.18,5,DIAMOND,493,DIAMOND,41-50,0-2 years,Very High,Medium,4244.93,353.74,Very High,4244.93,Silver,Inactive,Has Credit Card,1 product(s),0,0.75405479877069,1
554,France,Male,40,4,0.0,1,0,1,168780.04,5,SILVER,544,SILVER,31-40,3-5 years,Low,Very High,1235.9,102.99,Medium,4943.6,Silver,Active,No Credit Card,1 product(s),0,0.523337568509835,1
619,Germany,Male,41,3,147974.16,2,1,0,170518.83,3,PLATINUM,699,PLATINUM,41-50,3-5 years,Very High,Very High,4401.58,366.8,Very High,13204.74,Gold,Inactive,Has Credit Card,2 product(s),0,0.32627420658129486,0
631,Spain,Male,27,10,134169.62,1,1,1,176730.02,5,PLATINUM,863,PLATINUM,18-30,9-10 years,Very High,Very High,4118.54,343.21,Very High,41185.4,Platinum,Active,Has Credit Card,1 product(s),0,0.29631387426122147,0
622,France,Male,41,2,127087.06,1,1,0,102402.91,2,GOLD,675,GOLD,41-50,0-2 years,High,High,3511.26,292.6,High,7022.52,Silver,Inactive,Has Credit Card,1 product(s),1,0.5132201802744722,1
762,France,Male,26,6,130428.78,1,1,0,173365.89,4,GOLD,858,GOLD,18-30,6-8 years,Very High,Very High,4024.41,335.37,Very High,24146.46,Platinum,Inactive,Has Credit Card,1 product(s),0,0.35599848413282176,0
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,4,GOLD,407,GOLD,31-40,3-5 years,High,Very High,3799.54,316.63,Very High,11398.62,Gold,Inactive,Has Credit Card,1 product(s),0,0.4159123733465757,0
670,France,Female,33,7,0.0,2,1,1,88187.81,2,DIAMOND,241,DIAMOND,31-40,6-8 years,Low,Medium,801.44,66.79,Low,5610.08,Silver,Active,Has Credit Card,2 product(s),0,0.09471549438007187,0
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,5,SILVER,468,SILVER,31-40,3-5 years,Very High,Medium,3511.09,292.59,High,10533.27,Gold,Active,Has Credit Card,2 product(s),0,0.25596116982074435,0
713,France,Female,25,4,121172.97,1,1,1,56268.98,3,GOLD,993,GOLD,18-30,3-5 years,High,Medium,3321.3,276.78,High,13285.2,Gold,Active,Has Credit Card,1 product(s),0,0.2335630525926832,0
779,France,Female,29,3,46388.16,3,1,0,127939.26,3,DIAMOND,922,DIAMOND,18-30,3-5 years,Medium,High,2388.46,199.04,Medium,7165.38,Silver,Inactive,Has Credit Card,3+ products,1,0.75967841815637,1
581,France,Male,71,4,0.0,2,1,1,197562.08,2,DIAMOND,759,DIAMOND,61+,3-5 years,Low,Very High,1607.31,133.94,Medium,6429.24,Silver,Active,Has Credit Card,2 product(s),0,0.16446826331090414,0
661,France,Female,31,3,136067.82,2,1,0,65567.91,3,GOLD,796,GOLD,31-40,3-5 years,Very High,Medium,3687.2,307.27,Very High,11061.6,Gold,Inactive,Has Credit Card,2 product(s),0,0.28184666534172,0
747,Germany,Male,37,9,135776.36,3,1,0,85470.45,4,PLATINUM,965,PLATINUM,31-40,9-10 years,Very High,Medium,3985.38,332.12,Very High,35868.42,Platinum,Inactive,Has Credit Card,3+ products,1,0.851072308114124,1
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,2,PLATINUM,812,PLATINUM,41-50,9-10 years,Very High,Low,3610.89,300.91,Very High,32498.01,Platinum,Inactive,Has Credit Card,1 product(s),1,0.7692083790750863,1
689,France,Female,29,1,77556.79,2,1,1,122998.26,2,SILVER,693,SILVER,18-30,0-2 years,Medium,High,2752.63,229.39,Medium,2752.63,Bronze,Active,Has Credit Card,2 product(s),0,0.14350127372614221,0
592,Germany,Male,36,2,104702.65,2,1,0,107948.72,3,PLATINUM,757,PLATINUM,31-40,0-2 years,High,High,3252.3,271.03,High,6504.6,Silver,Inactive,Has Credit Card,2 product(s),0,0.2633823679286216,0
553,France,Male,37,1,0.0,1,1,0,30461.55,5,DIAMOND,623,DIAMOND,31-40,0-2 years,Medium,Low,583.81,48.65,Low,583.81,Bronze,Inactive,Has Credit Card,1 product(s),0,0.4329677653079182,0
728,Spain,Female,29,1,0.0,1,1,1,83056.22,2,PLATINUM,300,PLATINUM,18-30,0-2 years,Low,Medium,685.28,57.11,Low,685.28,Bronze,Active,Has Credit Card,1 product(s),0,0.3590267748566066,0
502,Germany,Female,32,1,173340.83,1,0,1,122763.95,1,PLATINUM,434,PLATINUM,31-40,0-2 years,Very High,High,4417.64,368.14,Very High,4417.64,Silver,Active,No Credit Card,1 product(s),0,0.4270441672909039,0
554,France,Female,44,9,135814.7,2,0,0,115091.38,4,SILVER,494,SILVER,41-50,9-10 years,Very High,High,3778.75,314.9,Very High,34008.75,Platinum,Inactive,No Credit Card,2 product(s),0,0.5467384872385536,1
495,France,Female,38,2,63093.01,1,1,1,47089.72,3,PLATINUM,850,PLATINUM,31-40,0-2 years,Medium,Low,2042.31,170.19,Medium,4084.62,Bronze,Active,Has Credit Card,1 product(s),0,0.36070922675718065,0
668,France,Male,46,0,0.0,2,0,0,29388.02,1,PLATINUM,419,PLATINUM,41-50,0-2 years,Low,Low,596.44,49.7,Low,596.44,Bronze,Inactive,No Credit Card,2 product(s),0,0.19349565062001162,0
680,Spain,Male,35,9,0.0,2,0,0,143774.06,5,PLATINUM,590,PLATINUM,31-40,9-10 years,Low,High,1253.87,104.49,Medium,11284.83,Gold,Inactive,No Credit Card,2 product(s),0,0.06318517449240399,0
587,France,Male,33,8,148163.57,1,0,0,122925.4,3,DIAMOND,454,DIAMOND,31-40,6-8 years,Very High,High,3924.9,327.08,Very High,31399.2,Platinum,Inactive,No Credit Card,1 product(s),0,0.3538121613789534,0
527,Germany,Female,28,2,123802.98,2,1,1,155846.69,2,PLATINUM,805,PLATINUM,18-30,0-2 years,High,Very High,3897.79,324.82,Very High,7795.58,Silver,Active,Has Credit Card,2 product(s),0,0.20856303717246896,0
609,France,Female,39,8,141675.23,1,0,1,175664.25,4,SILVER,440,SILVER,31-40,6-8 years,Very High,Very High,4051.83,337.65,Very High,32414.64,Platinum,Active,No Credit Card,1 product(s),0,0.4160703144356489,0
793,Spain,Male,52,2,0.0,1,1,0,159123.82,5,GOLD,883,GOLD,51-60,0-2 years,Low,Very High,1357.12,113.09,Medium,2714.24,Bronze,Inactive,Has Credit Card,1 product(s),1,0.8908375484500922,1
691,Spain,Male,30,9,0.0,2,0,1,10963.04,1,PLATINUM,269,PLATINUM,18-30,9-10 years,Medium,Low,429.32,35.78,Low,3863.88,Bronze,Active,No Credit Card,2 product(s),0,0.07375359314591497,0
580,France,Female,35,1,102097.33,1,0,1,168285.85,4,DIAMOND,778,DIAMOND,31-40,0-2 years,High,Very High,3392.38,282.7,High,3392.38,Bronze,Active,No Credit Card,1 product(s),0,0.3056894923030875,0
561,Spain,Female,28,3,0.0,2,1,0,191387.76,1,DIAMOND,276,DIAMOND,18-30,3-5 years,Low,Very High,1334.94,111.24,Medium,4004.82,Bronze,Inactive,Has Credit Card,2 product(s),0,0.09482251210539669,0
758,France,Female,39,6,127357.76,1,0,1,56577.0,4,SILVER,404,SILVER,31-40,6-8 years,High,Medium,3152.04,262.67,High,18912.24,Gold,Active,No Credit Card,1 product(s),0,0.3903972350532716,0
750,France,Female,38,1,0.0,2,1,0,47764.99,4,GOLD,740,GOLD,31-40,0-2 years,Medium,Low,848.82,70.74,Low,848.82,Bronze,Inactive,Has Credit Card,2 product(s),0,0.1712510803689715,0
841,France,Female,31,3,162701.65,2,1,1,126794.56,3,PLATINUM,232,PLATINUM,31-40,3-5 years,Very High,High,4244.01,353.67,Very High,12732.03,Gold,Active,Has Credit Card,2 product(s),0,0.176231647593541,0
549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1,GOLD,720,GOLD,31-40,6-8 years,Very High,Medium,3688.36,307.36,Very High,22130.16,Platinum,Inactive,No Credit Card,1 product(s),1,0.530541613976756,1
707,Spain,Female,53,6,109663.47,1,1,1,52110.45,1,SILVER,416,SILVER,51-60,6-8 years,High,Medium,2781.82,231.82,Medium,16690.92,Gold,Active,Has Credit Card,1 product(s),0,0.5700589936768139,1
683,France,Male,36,5,115350.63,1,1,1,122305.91,5,DIAMOND,398,DIAMOND,31-40,3-5 years,High,High,3237.54,269.8,High,16187.7,Gold,Active,Has Credit Card,1 product(s),0,0.24254273974036888,0
850,Germany,Male,36,7,102800.72,1,1,1,87352.43,1,DIAMOND,471,DIAMOND,31-40,6-8 years,High,Medium,2848.28,237.36,High,19937.96,Platinum,Active,Has Credit Card,1 product(s),0,0.44326376140831714,0
690,Spain,Male,49,8,116622.73,1,0,1,51011.29,3,DIAMOND,789,DIAMOND,41-50,6-8 years,High,Medium,3102.01,258.5,High,24816.08,Platinum,Active,No Credit Card,1 product(s),0,0.45872044464720074,0
525,Germany,Female,30,0,157989.21,2,1,1,100687.67,3,DIAMOND,236,DIAMOND,18-30,0-2 years,Very High,High,4021.22,335.1,Very High,4021.22,Bronze,Active,Has Credit Card,2 product(s),0,0.21661022716987116,0
727,Germany,Male,21,8,153344.72,1,1,1,163295.87,5,PLATINUM,279,PLATINUM,18-30,6-8 years,Very High,Very High,4142.87,345.24,Very High,33142.96,Platinum,Active,Has Credit Card,1 product(s),0,0.32295961472691137,0
728,Spain,Female,43,5,0.0,1,1,1,120088.17,5,GOLD,924,GOLD,41-50,3-5 years,Medium,High,1182.44,98.54,Low,5912.2,Silver,Active,Has Credit Card,1 product(s),0,0.5602876484450211,1
630,Spain,Female,49,1,0.0,2,0,1,162858.29,3,GOLD,998,GOLD,41-50,0-2 years,Low,Very High,1553.29,129.44,Medium,1553.29,Bronze,Active,No Credit Card,2 product(s),0,0.21656613269858863,0
780,France,Female,26,3,140356.7,1,1,0,117144.15,2,SILVER,403,SILVER,18-30,3-5 years,Very High,High,3714.35,309.53,Very High,11143.05,Gold,Inactive,Has Credit Card,1 product(s),0,0.4385364487150211,0
556,Germany,Male,33,3,124213.36,2,1,0,62627.55,2,GOLD,537,GOLD,31-40,3-5 years,High,Medium,3305.9,275.49,High,9917.7,Gold,Inactive,Has Credit Card,2 product(s),0,0.3026452327617974,0
501,Germany,Male,24,4,130806.42,2,1,0,80241.14,1,GOLD,796,GOLD,18-30,3-5 years,Very High,Medium,3655.33,304.61,Very High,14621.32,Gold,Inactive,Has Credit Card,2 product(s),0,0.24802544211845684,0
850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,DIAMOND,411,DIAMOND,41-50,6-8 years,Medium,Medium,2554.52,212.88,Medium,15327.12,Gold,Active,No Credit Card,3+ products,1,0.8243694882047272,1
652,Spain,Female,42,4,0.0,2,1,1,38152.01,5,GOLD,230,GOLD,41-50,3-5 years,Low,Low,545.76,45.48,Low,2183.04,Bronze,Active,Has Credit Card,2 product(s),0,0.20607040365610452,0
850,France,Male,34,6,0.0,1,0,1,52796.31,3,GOLD,831,GOLD,31-40,6-8 years,Low,Medium,799.48,66.62,Low,4796.88,Silver,Active,No Credit Card,1 product(s),0,0.39469194509680927,0
669,Germany,Female,50,4,112650.89,1,0,0,166386.22,2,PLATINUM,440,PLATINUM,41-50,3-5 years,High,Very High,3424.95,285.41,High,13699.8,Gold,Inactive,No Credit Card,1 product(s),1,0.8395731877407298,1
795,France,Female,36,1,151844.64,1,1,1,135388.89,3,SILVER,605,SILVER,31-40,0-2 years,Very High,High,4136.34,344.7,Very High,4136.34,Bronze,Active,Has Credit Card,1 product(s),0,0.29543042345167214,0
653,Spain,Female,36,3,0.0,2,0,0,110525.6,2,PLATINUM,504,PLATINUM,31-40,3-5 years,Low,High,1044.63,87.05,Low,3133.89,Bronze,Inactive,No Credit Card,2 product(s),0,0.12714483315445743,0
604,France,Female,34,7,0.0,2,1,0,193021.49,2,SILVER,457,SILVER,31-40,6-8 years,Low,Very High,1433.61,119.47,Medium,10035.27,Gold,Inactive,Has Credit Card,2 product(s),0,0.13321210253098376,0
649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,DIAMOND,381,DIAMOND,31-40,6-8 years,High,High,3138.52,261.54,High,25108.16,Platinum,Active,Has Credit Card,1 product(s),1,0.585635613041325,1
612,France,Female,38,7,110615.47,1,1,1,193502.93,5,DIAMOND,802,DIAMOND,31-40,6-8 years,High,Very High,3700.82,308.4,Very High,25905.74,Platinum,Active,Has Credit Card,1 product(s),0,0.4059281758018794,0
701,Spain,Female,35,9,0.0,2,0,0,170996.86,3,DIAMOND,303,DIAMOND,31-40,9-10 years,Low,Very High,1246.48,103.87,Medium,11218.32,Gold,Inactive,No Credit Card,2 product(s),0,0.11514156402585687,0
526,Spain,Male,49,2,0.0,1,1,0,114539.67,2,DIAMOND,948,DIAMOND,41-50,0-2 years,Medium,High,1166.7,97.22,Low,2333.4,Bronze,Inactive,Has Credit Card,1 product(s),1,0.8337889826062401,1
708,France,Female,33,8,0.0,2,0,1,15246.83,3,PLATINUM,304,PLATINUM,31-40,6-8 years,Low,Low,468.23,39.02,Low,3745.84,Bronze,Active,No Credit Card,2 product(s),0,0.1225201433210289,0
512,France,Female,30,6,0.0,2,1,0,88827.31,2,GOLD,471,GOLD,18-30,6-8 years,Medium,Medium,919.64,76.64,Low,5517.84,Silver,Inactive,Has Credit Card,2 product(s),0,0.0815678730488974,0
501,France,Male,44,4,142051.07,2,0,1,74940.5,3,GOLD,251,GOLD,41-50,3-5 years,Very High,Medium,3581.22,298.44,Very High,14324.88,Gold,Active,No Credit Card,2 product(s),0,0.4632274591921371,0
640,France,Female,29,4,0.0,2,1,0,44904.26,3,GOLD,758,GOLD,18-30,3-5 years,Low,Low,843.52,70.29,Low,3374.08,Bronze,Inactive,Has Credit Card,2 product(s),0,0.09058456670421036,0
568,Germany,Male,43,5,87612.64,4,1,1,107155.4,4,SILVER,934,SILVER,41-50,3-5 years,Medium,High,3235.03,269.59,High,16175.15,Gold,Active,Has Credit Card,3+ products,1,0.8676151649670792,1
635,Spain,Female,35,7,0.0,2,1,1,65951.65,2,GOLD,318,GOLD,31-40,6-8 years,Low,Medium,728.76,60.73,Low,5101.32,Silver,Active,Has Credit Card,2 product(s),0,0.10679469575444718,0
